Общий коэффициент рождаемости2), на 1000 человек населения;12,1;10,7;9,4;9,6;9,3;8,9;8,6;8,8;8,3;8,7;9,0;9,7;10,2;10,4;10,2;10,3;11,3;12;12,3;12,5;12,6;13,3;13,2;13,3;13,3;12,9;11,5;10,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Общий коэффициент смертности2), на 1000 человек населения;11,4;12,2;14,5;15,7;15;14,2;13,7;13,6;14,7;15,3;15,6;16,2;16,4;15,9;16,1;15,1;14,6;14,5;14,1;14,2;13,5;13,3;13,0;13,1;13,0;12,9;12,4;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Общий коэффициент естественного прироста1);2), на 1000 человек населения";0,7;-1,5;-5,1;-6,1;-5,7;-5,3;-5,1;-4,8;-6,4;-6,6;-6,6;-6,5;-6,2;-5,5;-5,9;-4,8;-3,3;-2,5;-1,8;-1,7;-0,9;-0,03;0,2;0,2;0,3;-0,01;-0,9;-1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ожидаемая продолжительность жизни при рождении,  лет:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
мужчины и женщины;68,92;67,80;65,03;63,85;64,52;65,80;66,73;67,07;65,92;65,34;65,23;64,95;64,84;65,31;65,37;66,69;67,61;67,99;68,78;68,94;69,83;70,24;70,76;70,93;71,39;71,87;72,7;72,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
мужчины;63,37;61,91;58,75;57,42;58,12;59,62;60,85;61,22;59,87;59,03;58,92;58,68;58,53;58,91;58,92;60,43;61,46;61,92;62,87;63,09;64,04;64,56;65,13;65,29;65,92;66,50;67,5;67,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
женщины;74,19;73,66;71,80;71,08;71,59;72,40;72,84;73,13;72,40;72,26;72,17;71,90;71,85;72,36;72,47;73,34;74,02;74,28;74,79;74,88;75,61;75,86;76,30;76,47;76,71;77,06;77,6;77,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1) Знак (-) означает естественную убыль населения.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2) За 2003-2010 гг. показатели рассчитаны с использованием численности населения, пересчитанной с учетом итогов Всероссийской переписи населения 2010 года. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рождаемость;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Суммарный коэффициент рождаемости1);1,732;1,547;1,369;1,394;1,337;1,270;1,218;1,232;1,157;1,195;1,223;1,286;1,320;1,344;1,294;1,305;1,416;1,502;1,542;1,567;1,582;1,691;1,707;1,750;1,777;1,762;1,621;1,579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Число родившихся у женщин, не состоявших в зарегистрированном браке:        ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
человек;287944;272255;250714;275765;288291;299873;319163;345891;339283;354253;377261;411461;430663;447091;437075;431512;450779;460418;459348;444891;441531;453506;435993;438516;419443;397588;357750;340364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
в процентах от общего числа родившихся;16,0;17,1;18,2;19,6;21,1;23,0;25,3;27,0;27,9;28,0;28,8;29,5;29,2;29,8;30,0;29,2;28,0;26,9;26,1;24,9;24,6;23,8;23,0;22,6;21,6;21,1;21,2;21,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1) Среднее число детей, рожденных женщиной за свою жизнь.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Смертность;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Умершие от всех причин смерти1);2), на 100 000 человек населения";1139,3;1216,8;1448,8;1566,5;1497,7;1416,9;1373,7;1357,4;1467,9;1529,0;1555,7;1617,2;1643,2;1593,3;1605,3;1514,7;1456,8;1454,3;1408,1;1420,0;1347;1331,2;1304,3;1305,8;1303,6;1289,3;1243,6;1245,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
из них:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
от некоторых инфекционных и паразитарных болезней;12,0;13,1;17,3;20,1;20,7;21,3;20,5;19,0;24,4;24,9;24,3;25,6;25,9;25,7;27,2;25,0;24,1;24,2;23,9;23,5;23,6;22,4;22,2;22,3;23,5;24,1;23,9;23,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
от новообразований;197,8;202,0;207,2;206,6;203,0;200,1;201,4;201,9;204,3;204,7;202,9;203,1;202,4;201,3;200,6;200,1;202,1;202,6;205,6;205,2;204,6;203,1;203,3;201,9;205,1;204,3;200,6;203,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
от болезней системы кровообращения;621,0;646,6;770,2;837,5;790,7;757,8;749,9;746,8;813,1;846,1;864,6;907,0;927,0;893,8;905,4;861,4;829,9;830,8;796,1;806,4;753;737,1;698,1;653,9;635,3;616,4;587,6;583,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
от болезней органов дыхания;55,8;57,9;74,6;80,8;73,9;67,7;63,6;57,0;64,7;70,2;65,5;70,0;70,5;64,5;66,0;57,9;54,6;55,7;55,7;52,4;51,9;49,4;51,6;54,5;51,8;48,0;42,2;41,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
от болезней органов пищеварения;29,0;32,8;38,3;44,1;46,1;42,1;39,2;38,0;41,8;44,4;47,9;52,4;56,8;59,2;65,4;62,5;61,4;63,3;62,3;64,4;62,2;62,1;61,6;67,2;69,6;67,0;63,3;65,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
от внешних причин смерти;142,4;173,2;228,3;250,7;236,8;209,1;187,4;187,0;205,5;219,0;228,8;235,3;233,5;227,1;220,1;197,7;181,6;171,3;157,3;151,8;139,4;135,3;129,2;129,9;121,3;114,2;104,0;98,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
из них:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
от случайных отравлений алкоголем;11,2;17,6;30,9;37,8;29,5;24,0;19,0;17,8;20,4;25,6;28,4;31,0;31,4;29,7;28,5;23,1;17,6;16,8;14,9;13,4;11,4;10,6;10,1;10,7;10,4;9,6;8,4;7,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
от всех видов транспортных несчастных случаев;30,7;30,2;30,9;28,6;26,3;22,9;21,5;23,0;26,2;27,2;28,1;28,9;30,3;29,0;28,0;26,7;27,4;24,8;21,1;20,0;20,7;21,1;20,3;20,0;17,0;14,7;13,7;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
из них;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
от дорожно-транспортных происшествий;;;;;;;;;;;;;;;;17,4;18,1;16,8;14,4;14,0;13,5;14,4;14,3;14,1;12,2;10,8;10,2;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
от самоубийств;26,5;31,1;38,2;42,1;41,4;39,3;37,5;35,3;39,2;39,1;39,5;38,4;36,1;34,3;32,1;30,0;28,9;26,9;26,3;23,4;21,8;20,8;20,1;18,5;17,4;15,8;13,8;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
от убийств ;15,2;22,8;30,7;32,6;30,8;26,6;23,8;22,9;26,2;28,2;29,6;30,7;29,1;27,2;24,8;20,2;17,8;16,6;15,0;13,3;11,7;10,8;10,1;9,0;8,2;7,2;6,2;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Число умерших детей в возрасте до 1 года, человек;32492;29208;27946;26141;24840;22825;21735;21097;20731;19286;19104;18407;18142;17339;16073;15079;14858;14436;14271;13405;13168;16306;15477;14322;12664;11428;9577;8244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Коэффициент младенческой смертности, на 1000 родившихся живыми ;17,8;18,0;19,9;18,6;18,1;17,4;17,2;16,5;16,9;15,3;14,6;13,3;12,4;11,6;11,0;10,2;9,4;8,5;8,1;7,5;7,4;8,6;8,2;7,4;6,5;6,0;5,6;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1) За 2003-2010 гг. показатели рассчитаны с использованием численности населения, пересчитанной с учетом итогов Всероссийской переписи населения 2010 года.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2) Данные за 2014 г. без учета сведений по Республике Крым и г. Севатополю.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Браки и разводы;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Число браков;1277232;1053717;1106723;1080600;1075219;866651;928411;848691;911162;897327;1001589;1019762;1091778;979667;1066366;1113562;1262500;1179007;1199446;1215066;1316011;1213598;1225501;1225985;1161068;985836;1049735;893039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Число разводов;597930;639248;663282;680494;665904;562373;555160;501654;532533;627703;763493;853647;798824;635835;604942;640837;685910;703412;699430;639321;669376;644101;667971;693730;611646;608336;611436;583942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Общий коэффициент брачности1), на 1000 человек населения;8,6;7,1;7,5;7,4;7,3;5,9;6,3;5,8;6,2;6,2;6,9;7,1;7,5;6,8;7,4;7,8;8,8;8,3;8,4;8,5;9,2;8,5;8,5;8,4;7,9;6,7;7,1;6,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Общий коэффициент разводимости1), на 1000 человек населения;4,0;4,3;4,5;4,6;4,5;3,8;3,8;3,4;3,6;4,3;5,3;5,9;5,5;4,4;4,2;4,5;4,8;4,9;4,9;4,5;4,7;4,5;4,7;4,7;4,2;4,1;4,2;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1) За 2003-2010 гг. показатели рассчитаны с использованием численности населения, пересчитанной с учетом итогов Всероссийской переписи населения 2010 года.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Миграция1);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Прибыло в Российскую Федерацию из стран СНГ и стран дальнего зарубежья, человек;806016;1011313;979300;1191355;866857;647026;597651;513551;379726;359330;193450;184612;129144;119157;177230;186380;286956;281614;279907;191656;356535;417681;482241;590824;598617;575158;589033;565685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Прибыло в Российскую Федерацию из стран СНГ, человек ;617938;804421;793314;1033426;762517;575471;547386;467028;343082;326561;173976;167940;114121;105488;163101;170851;263277;261170;261495;171940;310549;363955;422738;529448;536157;511773;524452;510994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Прибыло в Российскую Федерацию из стран дальнего зарубежья, человек;188078;206892;185986;157929;104340;71555;50265;46523;36644;32769;19474;16672;15023;13669;14129;15529;23679;20444;18412;19716;45986;53726;59503;61376;62460;63385;64581;54691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Выбыло из Российской Федерации в страны СНГ и страны дальнего зарубежья, челеловек;732217;704136;493119;345623;347338;291642;232987;213377;214963;145720;121166;106685;94018;79795;69798;54061;47013;39508;32458;33578;36774;122751;186382;310496;353233;313210;377155;440831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Выбыло из Российской Федерации в страны СНГ;556161;551641;358019;223159;221767;184347;143675;128117;125233;80510;60231;51135;45142;36277;35418;34669;30726;25542;20326;21206;22568;95572;147853;259213;298828;256480;321018;381918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Выбыло из Российской Федерации в страны дальнего зарубежья;176056;152495;135100;122464;125571;107295;89312;85260;89730;65210;60935;55550;48876;43518;34380;19392;16287;13966;12132;12372;14206;27179;38529;51283;54405;56730;56137;58913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Число семей вынужденных переселенцев и беженцев2);;60319;111693;102289;109566;75062;58560;50114;34388;26779;18117;9955;1915;3426;2602;2233;1842;1405;1354;700;744;986;872;…;…;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Численность вынужденных переселенцев и беженцев2), человек;;160341;287592;254518;271977;172926;131130;118227;79126;59196;41958;20504;4726;4291;8914;7177;6802;4337;4092;2135;2096;2554;2242;…;…;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Численность вынужденных переселенцев с начала регистрации на конец года, человек;;;;;;;956874;978254;880394;782215;625639;491898;352071;237998;168253;117711;84931;66488;57220;49474;44537;38370;30834;28292;25359;19327;13795;9485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Численность беженцев с начала регистрации на конец года, человек;;;;;;;235065;128390;79906;26065;17902;13790;8725;614;458;405;475;713;779;801;802;763;632;790;770;598;592;572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Численность лиц, получивших временное убежище, с начала регистрации, на конец года, человек;;;;;;;;;;;;1145;1232;1228;1061;1017;1190;1613;3425;3726;3036;2415;2822;237780;313707;228392;125442;76825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1) Данные c 2014 г. приведены c учетом сведений по Республике Крым и г. Севаcтополю.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2) Регистрации вынужденных переселенцев проводилась с 1 июля 1992 г., беженцев - с 20 марта 1993 г. С 2014 г. данные по этим  показателям не разрабатываются.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
